=== CLIENTS ===
client_id,name,internal_account_code,created_at,updated_at
CL18118612,Food Lover's Market - Vincent,RE-COR-RAW-FLM-0607,2025-09-13T14:53:38.163325+00:00,2025-09-13T14:53:38.163328+00:00
CL140381359,Food Lover's Market - Waterfall Ridge,RE-COR-RAW-FLM-1352,2025-09-13T14:53:34.038634+00:00,2025-09-13T14:53:34.038644+00:00
CL181241359,Food Lover's Market - Waterfall Ridge,RE-COR-RAW-FLM-1352,2025-09-13T14:53:38.255169+00:00,2025-09-13T14:53:38.255172+00:00
CL147181906,Food Lover's Market - Welkom,RE-COR-RAW-FLM-1900,2025-09-13T14:53:34.718516+00:00,2025-09-13T14:53:34.718523+00:00
CL181281906,Food Lover's Market - Welkom,RE-COR-RAW-FLM-1900,2025-09-13T14:53:38.259896+00:00,2025-09-13T14:53:38.259899+00:00
CL168663609,Food Lover's Market - Westgate,RE-COR-RAW-FLM-3600,2025-09-13T14:53:36.867090+00:00,2025-09-13T14:53:36.867098+00:00
CL181423609,Food Lover's Market - Westgate,RE-COR-RAW-FLM-3600,2025-09-13T14:53:38.472788+00:00,2025-09-13T14:53:38.472791+00:00
CL146251832,Food Lover's Market - Willow Bridge,RE-COR-RAW-FLM-1826,2025-09-13T14:53:34.625606+00:00,2025-09-13T14:53:34.625616+00:00
CL181281832,Food Lover's Market - Willow Bridge,RE-COR-RAW-FLM-1826,2025-09-13T14:53:38.259202+00:00,2025-09-13T14:53:38.259205+00:00
CL12691281,Food Lover's Market Comaro Crossing,RE-COR-RAW-FLM-0279,2025-09-13T14:53:32.691941+00:00,2025-09-13T14:53:32.691950+00:00
CL18116281,Food Lover's Market Comaro Crossing,RE-COR-RAW-FLM-0279,2025-09-13T14:53:38.159830+00:00,2025-09-13T14:53:38.159833+00:00
CL177714338,Food Lover's market Klein karoo market,RE-COR-RAW-FLM-4349,2025-09-13T14:53:37.771231+00:00,2025-09-13T14:53:37.771237+00:00
CL181484338,Food Lover's market Klein karoo market,RE-COR-RAW-FLM-4349,2025-09-13T14:53:38.556318+00:00,2025-09-13T14:53:38.556320+00:00
CL166923461,Food Lover's Market Malmesbury,RE-IND-RAW-FLM-3454,2025-09-13T14:53:36.692810+00:00,2025-09-13T14:53:36.692821+00:00
CL181403461,Food Lover's Market Malmesbury,RE-IND-RAW-FLM-3454,2025-09-13T14:53:38.471549+00:00,2025-09-13T14:53:38.471551+00:00
CL166293417,Food Lover's Market Middelburg,RE-COR-RAW-FLM-3411,2025-09-13T14:53:36.629990+00:00,2025-09-13T14:53:36.629997+00:00
CL181403417,Food Lover's Market Middelburg,RE-COR-RAW-FLM-3411,2025-09-13T14:53:38.471175+00:00,2025-09-13T14:53:38.471177+00:00
CL164133245,Food Lover's Market Porrow,RE-COR-RAW-FLM-3242,2025-09-13T14:53:36.413695+00:00,2025-09-13T14:53:36.413704+00:00
CL181393245,Food Lover's Market Porrow,RE-COR-RAW-FLM-3242,2025-09-13T14:53:38.469722+00:00,2025-09-13T14:53:38.469725+00:00
CL165253334,Food Lover's Market Secunda Mall,PR-IND-RAW-FLM-3328,2025-09-13T14:53:36.525287+00:00,2025-09-13T14:53:36.525293+00:00
CL181393334,Food Lover's Market Secunda Mall,PR-IND-RAW-FLM-3328,2025-09-13T14:53:38.470474+00:00,2025-09-13T14:53:38.470477+00:00
CL166103403,Food Lover's Market Somerset West,BU-IND-RAW-FLM-3397,2025-09-13T14:53:36.610939+00:00,2025-09-13T14:53:36.610946+00:00
CL181403403,Food Lover's Market Somerset West,BU-IND-RAW-FLM-3397,2025-09-13T14:53:38.471057+00:00,2025-09-13T14:53:38.471059+00:00
CL166603439,Food Lover's Market Vergelegen,RE-COR-RAW-FLM-3433,2025-09-13T14:53:36.660212+00:00,2025-09-13T14:53:36.660220+00:00
CL181403439,Food Lover's Market Vergelegen,RE-COR-RAW-FLM-3433,2025-09-13T14:53:38.471362+00:00,2025-09-13T14:53:38.471364+00:00
CL153702397,Food Lover Market Arbour Road,BU-IND-RAW-FLM-2390,2025-09-13T14:53:35.371046+00:00,2025-09-13T14:53:35.371052+00:00
CL181322397,Food Lover Market Arbour Road,BU-IND-RAW-FLM-2390,2025-09-13T14:53:38.341015+00:00,2025-09-13T14:53:38.341018+00:00
CL152272280,Food Lover Market La Lucia,FA-IND-RAW-FLM-2274,2025-09-13T14:53:35.228026+00:00,2025-09-13T14:53:35.228035+00:00
CL181312280,Food Lover Market La Lucia,FA-IND-RAW-FLM-2274,2025-09-13T14:53:38.339999+00:00,2025-09-13T14:53:38.340002+00:00
CL12850412,Food Lovers Market - Gateway Plaza,RE-COR-RAW-FLM-0409,2025-09-13T14:53:32.851083+00:00,2025-09-13T14:53:32.851089+00:00
CL18117412,Food Lovers Market - Gateway Plaza,RE-COR-RAW-FLM-0409,2025-09-13T14:53:38.161154+00:00,2025-09-13T14:53:38.161157+00:00
CL174984100,Food Lovers Market - Kimberley,BU-COR-RAW-FLM-4090,2025-09-13T14:53:37.498664+00:00,2025-09-13T14:53:37.498670+00:00
CL181454100,Food Lovers Market - Kimberley,BU-COR-RAW-FLM-4090,2025-09-13T14:53:38.554298+00:00,2025-09-13T14:53:38.554300+00:00
CL174454051,Food Lovers Market - Klerksdorp,RE-COR-RAW-FLM-4041,2025-09-13T14:53:37.445449+00:00,2025-09-13T14:53:37.445455+00:00
CL181454051,Food Lovers Market - Klerksdorp,RE-COR-RAW-FLM-4041,2025-09-13T14:53:38.553875+00:00,2025-09-13T14:53:38.553878+00:00
CL12821388,Food Lovers Market - Long Beach,RE-COR-RAW-FLM-0385,2025-09-13T14:53:32.821861+00:00,2025-09-13T14:53:32.821867+00:00
CL18117388,Food Lovers Market - Long Beach,RE-COR-RAW-FLM-0385,2025-09-13T14:53:38.160917+00:00,2025-09-13T14:53:38.160920+00:00
CL12918469,Food Lovers Market - Nicolway,RE-COR-RAW-FLM-0466,2025-09-13T14:53:32.918656+00:00,2025-09-13T14:53:32.918667+00:00
CL18117469,Food Lovers Market - Nicolway,RE-COR-RAW-FLM-0466,2025-09-13T14:53:38.161794+00:00,2025-09-13T14:53:38.161796+00:00
CL151812241,Food Lovers Market - Springfield,RE-COR-RAW-FLM-2236,2025-09-13T14:53:35.181378+00:00,2025-09-13T14:53:35.181384+00:00
CL181312241,Food Lovers Market - Springfield,RE-COR-RAW-FLM-2236,2025-09-13T14:53:38.339604+00:00,2025-09-13T14:53:38.339607+00:00
CL172473894,Food Lovers Market Broadwalk,PR-IND-RAW-FLM-3884,2025-09-13T14:53:37.247534+00:00,2025-09-13T14:53:37.247540+00:00
CL181443894,Food Lovers Market Broadwalk,PR-IND-RAW-FLM-3884,2025-09-13T14:53:38.475202+00:00,2025-09-13T14:53:38.475204+00:00
CL165443350,Food Lovers market Cornubia,BU-IND-RAW-FLM-3344,2025-09-13T14:53:36.544319+00:00,2025-09-13T14:53:36.544326+00:00
CL181393350,Food Lovers market Cornubia,BU-IND-RAW-FLM-3344,2025-09-13T14:53:38.470608+00:00,2025-09-13T14:53:38.470610+00:00
CL152912333,Food Lovers Market La Lucia,BU-IND-RAW-FLM-2326,2025-09-13T14:53:35.291804+00:00,2025-09-13T14:53:35.291810+00:00
CL181312333,Food Lovers Market La Lucia,BU-IND-RAW-FLM-2326,2025-09-13T14:53:38.340458+00:00,2025-09-13T14:53:38.340460+00:00
CL166193409,Food Lovers Market Morning Glen,BU-IND-RAW-FLM-3403,2025-09-13T14:53:36.619612+00:00,2025-09-13T14:53:36.619619+00:00
CL181403409,Food Lovers Market Morning Glen,BU-IND-RAW-FLM-3403,2025-09-13T14:53:38.471108+00:00,2025-09-13T14:53:38.471110+00:00
CL166343421,Food Lovers Market Park Meadows,RE-COR-RAW-FLM-3415,2025-09-13T14:53:36.634959+00:00,2025-09-13T14:53:36.634965+00:00
CL181403421,Food Lovers Market Park Meadows,RE-COR-RAW-FLM-3415,2025-09-13T14:53:38.471209+00:00,2025-09-13T14:53:38.471211+00:00
CL153802404,Food lovers market showgate,RE-COR-RAW-FLM-2397,2025-09-13T14:53:35.381023+00:00,2025-09-13T14:53:35.381029+00:00
CL181322404,Food lovers market showgate,RE-COR-RAW-FLM-2397,2025-09-13T14:53:38.341076+00:00,2025-09-13T14:53:38.341079+00:00
CL164913306,Food Lovers Market Stoneridge,BU-IND-RAW-FLM-3303,2025-09-13T14:53:36.491146+00:00,2025-09-13T14:53:36.491152+00:00
CL181393306,Food Lovers Market Stoneridge,BU-IND-RAW-FLM-3303,2025-09-13T14:53:38.470242+00:00,2025-09-13T14:53:38.470244+00:00
CL170233721,Food Lovers Market The Reef,BU-IND-RAW-FLM-3711,2025-09-13T14:53:37.023377+00:00,2025-09-13T14:53:37.023383+00:00
CL181433721,Food Lovers Market The Reef,BU-IND-RAW-FLM-3711,2025-09-13T14:53:38.473730+00:00,2025-09-13T14:53:38.473733+00:00
CL177794345,Food Lovers Market Tzaneen,RE-COR-PLT-FLM-4356,2025-09-13T14:53:37.779362+00:00,2025-09-13T14:53:37.779367+00:00
CL181484345,Food Lovers Market Tzaneen,RE-COR-PLT-FLM-4356,2025-09-13T14:53:38.556377+00:00,2025-09-13T14:53:38.556379+00:00
CL153672394,Food Lovers Markets Arbour Crossing,RE-COR-RAW-FLM-2387,2025-09-13T14:53:35.367601+00:00,2025-09-13T14:53:35.367607+00:00
CL181322394,Food Lovers Markets Arbour Crossing,RE-COR-RAW-FLM-2387,2025-09-13T14:53:38.340990+00:00,2025-09-13T14:53:38.340992+00:00
CL166143405,Food town Hyper,RE-IND-RAW-NA-3399,2025-09-13T14:53:36.614381+00:00,2025-09-13T14:53:36.614391+00:00
CL181403405,Food town Hyper,RE-IND-RAW-NA-3399,2025-09-13T14:53:38.471075+00:00,2025-09-13T14:53:38.471077+00:00
CL175514149,Food Town Hyper Vryburg,RE-IND-RAW-NA-4142,2025-09-13T14:53:37.551815+00:00,2025-09-13T14:53:37.551821+00:00
CL181464149,Food Town Hyper Vryburg,RE-IND-RAW-NA-4142,2025-09-13T14:53:38.554712+00:00,2025-09-13T14:53:38.554714+00:00
CL145931806,Food World - Goodwood,BU-IND-RAW-NA-1800,2025-09-13T14:53:34.593983+00:00,2025-09-13T14:53:34.593990+00:00
CL181281806,Food World - Goodwood,BU-IND-RAW-NA-1800,2025-09-13T14:53:38.258971+00:00,2025-09-13T14:53:38.258974+00:00
CL13190686,Foods Lovers Market - Bothasig,RE-COR-RAW-FLM-0679,2025-09-13T14:53:33.190221+00:00,2025-09-13T14:53:33.190228+00:00
CL18119686,Foods Lovers Market - Bothasig,RE-COR-RAW-FLM-0679,2025-09-13T14:53:38.163990+00:00,2025-09-13T14:53:38.163992+00:00
CL152992339,Foodtown Hyper Tlhabane,BU-IND-RAW-NA-2332,2025-09-13T14:53:35.299290+00:00,2025-09-13T14:53:35.299297+00:00
CL181312339,Foodtown Hyper Tlhabane,BU-IND-RAW-NA-2332,2025-09-13T14:53:38.340509+00:00,2025-09-13T14:53:38.340511+00:00
CL136301051,Foodzone - Ivypark,RE-IND-RAW-NA-1044,2025-09-13T14:53:33.630128+00:00,2025-09-13T14:53:33.630133+00:00
CL181221051,Foodzone - Ivypark,RE-IND-RAW-NA-1044,2025-09-13T14:53:38.252213+00:00,2025-09-13T14:53:38.252216+00:00
CL163303174,Foodzone - Klerksdorp,RE-IND-RAW-NA-3171,2025-09-13T14:53:36.330364+00:00,2025-09-13T14:53:36.330370+00:00
CL181383174,Foodzone - Klerksdorp,RE-IND-RAW-NA-3171,2025-09-13T14:53:38.469128+00:00,2025-09-13T14:53:38.469131+00:00
CL179404482,Foodzone - Patensie,RE-IND-RAW-NA-4494,2025-09-13T14:53:37.940165+00:00,2025-09-13T14:53:37.940174+00:00
CL181494482,Foodzone - Patensie,RE-IND-RAW-NA-4494,2025-09-13T14:53:38.557534+00:00,2025-09-13T14:53:38.557537+00:00
CL173163948,Foodzone Windsor,RE-IND-RAW-NA-3940,2025-09-13T14:53:37.316695+00:00,2025-09-13T14:53:37.317945+00:00
CL181443948,Foodzone Windsor,RE-IND-RAW-NA-3939,2025-09-13T14:53:38.475655+00:00,2025-09-13T14:53:38.475657+00:00
CL181443949,Foodzone Windsor,RE-IND-RAW-NA-3940,2025-09-13T14:53:38.475664+00:00,2025-09-13T14:53:38.475666+00:00
CL146081819,Fordsburg Meat,BU-IND-RAW-NA-1813,2025-09-13T14:53:34.608999+00:00,2025-09-13T14:53:34.609005+00:00
CL181281819,Fordsburg Meat,BU-IND-RAW-NA-1813,2025-09-13T14:53:38.259082+00:00,2025-09-13T14:53:38.259084+00:00
CL152982338,Foro SuperSpar,BU-IND-RAW-SSP-2331,2025-09-13T14:53:35.298268+00:00,2025-09-13T14:53:35.298274+00:00
CL181312338,Foro SuperSpar,BU-IND-RAW-SSP-2331,2025-09-13T14:53:38.340500+00:00,2025-09-13T14:53:38.340502+00:00
CL12765341,Fouries Poultry Farm Plant 1,FA-IND-RAW-NA-0338,2025-09-13T14:53:32.765372+00:00,2025-09-13T14:53:32.765378+00:00
CL18117341,Fouries Poultry Farm Plant 1,FA-IND-RAW-NA-0338,2025-09-13T14:53:38.160485+00:00,2025-09-13T14:53:38.160487+00:00
CL12416068,Franate Pty Ltd,RE-COR-RAW-NA-0068,2025-09-13T14:53:32.416450+00:00,2025-09-13T14:53:32.416456+00:00
CL18115068,Franate Pty Ltd,RE-COR-RAW-NA-0068,2025-09-13T14:53:38.158028+00:00,2025-09-13T14:53:38.158031+00:00
CL138831230,Franco Meat Company,BU-IND-RAW-NA-1223,2025-09-13T14:53:33.883821+00:00,2025-09-13T14:53:33.883829+00:00
CL181231230,Franco Meat Company,BU-IND-RAW-NA-1223,2025-09-13T14:53:38.253964+00:00,2025-09-13T14:53:38.253966+00:00
CL148722026,Frank's Meat,BU-IND-RAW-NA-2022,2025-09-13T14:53:34.872230+00:00,2025-09-13T14:53:34.872237+00:00
CL181292026,Frank's Meat,BU-IND-RAW-NA-2022,2025-09-13T14:53:38.337752+00:00,2025-09-13T14:53:38.337755+00:00
CL156152586,Fredelia Meats,RE-IND-RAW-BXR-2579,2025-09-13T14:53:35.615168+00:00,2025-09-13T14:53:35.615174+00:00
CL181332586,Fredelia Meats,RE-IND-RAW-BXR-2579,2025-09-13T14:53:38.342633+00:00,2025-09-13T14:53:38.342635+00:00
CL147321916,Frederik Van Heerden,BU-IND-RAW-NA-1910,2025-09-13T14:53:34.732838+00:00,2025-09-13T14:53:34.732851+00:00
CL181281916,Frederik Van Heerden,BU-IND-RAW-NA-1910,2025-09-13T14:53:38.259987+00:00,2025-09-13T14:53:38.259989+00:00
CL142961564,Fredilia Meat - Welkom,BU-IND-RAW-NA-1557,2025-09-13T14:53:34.297023+00:00,2025-09-13T14:53:34.297029+00:00
CL181261564,Fredilia Meat - Welkom,BU-IND-RAW-NA-1557,2025-09-13T14:53:38.256919+00:00,2025-09-13T14:53:38.256921+00:00
CL156242595,Fredilia meat 2,RE-IND-RAW-NA-2588,2025-09-13T14:53:35.624909+00:00,2025-09-13T14:53:35.624915+00:00
CL181342595,Fredilia meat 2,RE-IND-RAW-NA-2588,2025-09-13T14:53:38.342709+00:00,2025-09-13T14:53:38.342711+00:00
CL137221110,Free Heim Eggs,FA-IND-RAW-NA-1103,2025-09-13T14:53:33.722461+00:00,2025-09-13T14:53:33.722468+00:00
CL181221110,Free Heim Eggs,FA-IND-RAW-NA-1103,2025-09-13T14:53:38.252717+00:00,2025-09-13T14:53:38.252719+00:00
CL12625229,Free Heim Eggs Primary Co-operative,FA-IND-EGG-NA-0227,2025-09-13T14:53:32.625216+00:00,2025-09-13T14:53:32.625231+00:00
CL18116229,Free Heim Eggs Primary Co-operative,FA-IND-EGG-NA-0227,2025-09-13T14:53:38.159394+00:00,2025-09-13T14:53:38.159396+00:00
CL153522382,Freestate meat wholesalers,RE-IND-RAW-NA-2375,2025-09-13T14:53:35.352891+00:00,2025-09-13T14:53:35.352897+00:00
CL181322382,Freestate meat wholesalers,RE-IND-RAW-NA-2375,2025-09-13T14:53:38.340882+00:00,2025-09-13T14:53:38.340884+00:00
CL161263001,Fresh & More - Mokopane,RE-IND-RAW-NA-2997,2025-09-13T14:53:36.126752+00:00,2025-09-13T14:53:36.126758+00:00
CL181373001,Fresh & More - Mokopane,RE-IND-RAW-NA-2997,2025-09-13T14:53:38.346133+00:00,2025-09-13T14:53:38.346135+00:00
CL160162916,Fresh Chicken and Supermarket,RE-IND-RAW-NA-2910,2025-09-13T14:53:36.016420+00:00,2025-09-13T14:53:36.016427+00:00
CL181362916,Fresh Chicken and Supermarket,RE-IND-RAW-NA-2910,2025-09-13T14:53:38.345418+00:00,2025-09-13T14:53:38.345420+00:00
CL152452294,Fresh Pride,RE-IND-RAW-NA-2288,2025-09-13T14:53:35.245604+00:00,2025-09-13T14:53:35.245610+00:00
CL181312294,Fresh Pride,RE-IND-RAW-NA-2288,2025-09-13T14:53:38.340123+00:00,2025-09-13T14:53:38.340126+00:00
CL13495937,Freshers Meat Packers,RE-IND-RAW-NA-0931,2025-09-13T14:53:33.495889+00:00,2025-09-13T14:53:33.495895+00:00
CL18121937,Freshers Meat Packers,RE-IND-RAW-NA-0931,2025-09-13T14:53:38.166471+00:00,2025-09-13T14:53:38.166473+00:00
CL13496938,Freshmeats,BU-IND-RAW-NA-0932,2025-09-13T14:53:33.496994+00:00,2025-09-13T14:53:33.497000+00:00
CL18121938,Freshmeats,BU-IND-RAW-NA-0932,2025-09-13T14:53:38.166479+00:00,2025-09-13T14:53:38.166482+00:00
CL13497939,Freshwell,RE-COR-RAW-NA-2482,2025-09-13T14:53:33.498022+00:00,2025-09-13T14:53:35.503840+00:00
CL18121939,Freshwell,BU-IND-RAW-NA-0933,2025-09-13T14:53:38.166488+00:00,2025-09-13T14:53:38.166491+00:00
CL181332489,Freshwell,RE-COR-RAW-NA-2482,2025-09-13T14:53:38.341811+00:00,2025-09-13T14:53:38.341813+00:00
CL13091605,Freys Food Brand,PR-IND-RAW-NA-0600,2025-09-13T14:53:33.091715+00:00,2025-09-13T14:53:33.091728+00:00
CL18118605,Freys Food Brand,PR-IND-RAW-NA-0600,2025-09-13T14:53:38.163267+00:00,2025-09-13T14:53:38.163269+00:00
CL168423586,Freys Food Brands,PR-IND-RAW-NA-3577,2025-09-13T14:53:36.842239+00:00,2025-09-13T14:53:36.842246+00:00
CL181423586,Freys Food Brands,PR-IND-RAW-NA-3577,2025-09-13T14:53:38.472597+00:00,2025-09-13T14:53:38.472599+00:00
CL165473352,Friendly Butcher,BU-IND-RAW-NA-3346,2025-09-13T14:53:36.547249+00:00,2025-09-13T14:53:36.547257+00:00
CL181393352,Friendly Butcher,BU-IND-RAW-NA-3346,2025-09-13T14:53:38.470625+00:00,2025-09-13T14:53:38.470628+00:00
CL176664249,Friendly Foods Factory Shop,RE-IND-PMP-NA-4256,2025-09-13T14:53:37.666702+00:00,2025-09-13T14:53:37.666709+00:00
CL181474249,Friendly Foods Factory Shop,RE-IND-PMP-NA-4256,2025-09-13T14:53:38.555564+00:00,2025-09-13T14:53:38.555566+00:00
CL173813998,Friendly Shop,RE-IND-RAW-NA-3989,2025-09-13T14:53:37.381175+00:00,2025-09-13T14:53:37.381181+00:00
CL181453998,Friendly Shop,RE-IND-RAW-NA-3989,2025-09-13T14:53:38.476196+00:00,2025-09-13T14:53:38.476198+00:00
CL174864088,Friendly Supermarket 1,RE-IND-RAW-NA-4078,2025-09-13T14:53:37.486271+00:00,2025-09-13T14:53:37.486277+00:00
CL181454088,Friendly Supermarket 1,RE-IND-RAW-NA-4078,2025-09-13T14:53:38.554196+00:00,2025-09-13T14:53:38.554198+00:00
CL170933774,Frio Foods Nelspruit,BU-IND-RAW-NA-3764,2025-09-13T14:53:37.093880+00:00,2025-09-13T14:53:37.093889+00:00
CL181433774,Frio Foods Nelspruit,BU-IND-RAW-NA-3764,2025-09-13T14:53:38.474185+00:00,2025-09-13T14:53:38.474187+00:00
CL12710296,Frio Foods Springs (Meat world),PR-IND-RAW-NA-0482,2025-09-13T14:53:32.710670+00:00,2025-09-13T14:53:32.939274+00:00
CL18116296,Frio Foods Springs (Meat world),PR-IND-RAW-NA-0293,2025-09-13T14:53:38.160049+00:00,2025-09-13T14:53:38.160052+00:00
CL18118485,Frio Foods Springs (Meat world),PR-IND-RAW-NA-0482,2025-09-13T14:53:38.161931+00:00,2025-09-13T14:53:38.161933+00:00
CL175254125,Front door Supermarket,RE-IND-RAW-NA-4117,2025-09-13T14:53:37.525846+00:00,2025-09-13T14:53:37.525852+00:00
CL181464125,Front door Supermarket,RE-IND-RAW-NA-4117,2025-09-13T14:53:38.554508+00:00,2025-09-13T14:53:38.554511+00:00
CL148682023,Frontline Hyper - Edenvale,RE-IND-RAW-NA-3250,2025-09-13T14:53:34.868770+00:00,2025-09-13T14:53:36.422939+00:00
CL181292023,Frontline Hyper - Edenvale,RE-IND-RAW-NA-2019,2025-09-13T14:53:38.337727+00:00,2025-09-13T14:53:38.337729+00:00
CL181393253,Frontline Hyper - Edenvale,RE-IND-RAW-NA-3250,2025-09-13T14:53:38.469788+00:00,2025-09-13T14:53:38.469791+00:00
CL147891960,Frontline Hyper - Hammanskraal,RE-IND-RAW-NA-1953,2025-09-13T14:53:34.789274+00:00,2025-09-13T14:53:34.789282+00:00
CL181291960,Frontline Hyper - Hammanskraal,RE-IND-RAW-NA-1953,2025-09-13T14:53:38.260391+00:00,2025-09-13T14:53:38.260393+00:00
CL141231424,Frontline Hyper - Hillfox,RE-IND-RAW-NA-1417,2025-09-13T14:53:34.123654+00:00,2025-09-13T14:53:34.123660+00:00
CL181241424,Frontline Hyper - Hillfox,RE-IND-RAW-NA-1417,2025-09-13T14:53:38.255723+00:00,2025-09-13T14:53:38.255725+00:00
CL148011970,Frontline Hyper - Pretoria,RE-IND-RAW-NA-1963,2025-09-13T14:53:34.801574+00:00,2025-09-13T14:53:34.801582+00:00
CL181291970,Frontline Hyper - Pretoria,RE-IND-RAW-NA-1963,2025-09-13T14:53:38.260477+00:00,2025-09-13T14:53:38.260479+00:00
CL142491523,Frontline Hyper - Vanderbijlpark,RE-COR-RAW-BXR-1516,2025-09-13T14:53:34.249151+00:00,2025-09-13T14:53:34.249157+00:00
CL181261523,Frontline Hyper - Vanderbijlpark,RE-COR-RAW-BXR-1516,2025-09-13T14:53:38.256570+00:00,2025-09-13T14:53:38.256572+00:00
CL13137643,Frontline Hyper - Vereeniging,RE-IND-RAW-NA-0638,2025-09-13T14:53:33.137747+00:00,2025-09-13T14:53:33.137753+00:00
CL18119643,Frontline Hyper - Vereeniging,RE-IND-RAW-NA-0638,2025-09-13T14:53:38.163621+00:00,2025-09-13T14:53:38.163624+00:00
CL171943852,Frontline Hyper Lenasia,BU-IND-RAW-NA-3842,2025-09-13T14:53:37.194944+00:00,2025-09-13T14:53:37.194950+00:00
CL181433852,Frontline Hyper Lenasia,BU-IND-RAW-NA-3842,2025-09-13T14:53:38.474839+00:00,2025-09-13T14:53:38.474841+00:00
CL176614244,Frozen Foods Factory Shop,RE-IND-RAW-NA-4251,2025-09-13T14:53:37.661158+00:00,2025-09-13T14:53:37.661164+00:00
CL181474244,Frozen Foods Factory Shop,RE-IND-RAW-NA-4251,2025-09-13T14:53:38.555522+00:00,2025-09-13T14:53:38.555525+00:00
CL177994363,Fruit Stop-Wonderboom,RE-IND-PLT-NA-4374,2025-09-13T14:53:37.799598+00:00,2025-09-13T14:53:37.799604+00:00
CL181484363,Fruit Stop-Wonderboom,RE-IND-PLT-NA-4374,2025-09-13T14:53:38.556530+00:00,2025-09-13T14:53:38.556532+00:00
CL150132130,Fruit Stop - Silverton,RE-IND-RAW-NA-2126,2025-09-13T14:53:35.013979+00:00,2025-09-13T14:53:35.013990+00:00
CL181302130,Fruit Stop - Silverton,RE-IND-RAW-NA-2126,2025-09-13T14:53:38.338634+00:00,2025-09-13T14:53:38.338636+00:00
CL144771715,Ga-Rankua Cash & Carry,RE-IND-RAW-NA-1708,2025-09-13T14:53:34.477687+00:00,2025-09-13T14:53:34.477693+00:00
CL181271715,Ga-Rankua Cash & Carry,RE-IND-RAW-NA-1708,2025-09-13T14:53:38.258203+00:00,2025-09-13T14:53:38.258206+00:00
CL164533275,Gararo Meat Market,BU-IND-RAW-NA-3272,2025-09-13T14:53:36.453197+00:00,2025-09-13T14:53:36.453208+00:00
CL181393275,Gararo Meat Market,BU-IND-RAW-NA-3272,2025-09-13T14:53:38.469982+00:00,2025-09-13T14:53:38.469984+00:00
CL179874521,Garden route venison and Deli,RE-IND-RAW-NA-4533,2025-09-13T14:53:37.987236+00:00,2025-09-13T14:53:37.987244+00:00
CL181494521,Garden route venison and Deli,RE-IND-RAW-NA-4533,2025-09-13T14:53:38.557864+00:00,2025-09-13T14:53:38.557866+00:00
CL12893447,Gastro Foods,PR-IND-RAW-NA-0444,2025-09-13T14:53:32.893267+00:00,2025-09-13T14:53:32.893275+00:00
CL18117447,Gastro Foods,PR-IND-RAW-NA-0444,2025-09-13T14:53:38.161598+00:00,2025-09-13T14:53:38.161600+00:00
CL179834518,Gay's Dairy Farm and Meat Room,RE-IND-RAW-NA-4530,2025-09-13T14:53:37.983716+00:00,2025-09-13T14:53:37.983722+00:00
CL181494518,Gay's Dairy Farm and Meat Room,RE-IND-RAW-NA-4530,2025-09-13T14:53:38.557839+00:00,2025-09-13T14:53:38.557841+00:00
CL12418070,Gayridge Farm,FA-IND-RAW-NA-0070,2025-09-13T14:53:32.418688+00:00,2025-09-13T14:53:32.418694+00:00
CL18115070,Gayridge Farm,FA-IND-RAW-NA-0070,2025-09-13T14:53:38.158045+00:00,2025-09-13T14:53:38.158047+00:00
CL143831641,Gaza Beef Butchery,BU-IND-RAW-NA-1634,2025-09-13T14:53:34.383532+00:00,2025-09-13T14:53:34.383538+00:00
CL181261641,Gaza Beef Butchery,BU-IND-RAW-NA-1634,2025-09-13T14:53:38.257574+00:00,2025-09-13T14:53:38.257576+00:00
CL178444402,Gem Karoo,RE-IND-RAW-NA-4413,2025-09-13T14:53:37.844850+00:00,2025-09-13T14:53:37.844856+00:00
CL181494402,Gem Karoo,RE-IND-RAW-NA-4413,2025-09-13T14:53:38.556854+00:00,2025-09-13T14:53:38.556857+00:00
CL149232065,Gen 4 Foods - Patty Plant,PR-IND-RAW-NA-2061,2025-09-13T14:53:34.923742+00:00,2025-09-13T14:53:34.923749+00:00
CL181302065,Gen 4 Foods - Patty Plant,PR-IND-RAW-NA-2061,2025-09-13T14:53:38.338086+00:00,2025-09-13T14:53:38.338089+00:00
CL13222713,Gen4 food - Springfeld Durban,PR-IND-RAW-NA-0706,2025-09-13T14:53:33.222834+00:00,2025-09-13T14:53:33.222840+00:00
CL18119713,Gen4 food - Springfeld Durban,PR-IND-RAW-NA-0706,2025-09-13T14:53:38.164217+00:00,2025-09-13T14:53:38.164219+00:00
CL12849411,Gen4 Foods - Mahoganyfield,PR-IND-RAW-NA-0408,2025-09-13T14:53:32.849990+00:00,2025-09-13T14:53:32.849996+00:00
CL18117411,Gen4 Foods - Mahoganyfield,PR-IND-RAW-NA-0408,2025-09-13T14:53:38.161145+00:00,2025-09-13T14:53:38.161147+00:00
CL13227717,Gen4 foods - Sea Cow Lake,RE-IND-RAW-NA-0710,2025-09-13T14:53:33.227962+00:00,2025-09-13T14:53:33.227968+00:00
CL18119717,Gen4 foods - Sea Cow Lake,RE-IND-RAW-NA-0710,2025-09-13T14:53:38.164251+00:00,2025-09-13T14:53:38.164253+00:00
CL150222137,Gen4 Foods - Teakfield,PR-IND-RAW-NA-2133,2025-09-13T14:53:35.022734+00:00,2025-09-13T14:53:35.022740+00:00
